#source_node	source_class	dest_node	dest_class	edge_class
43	s	381	h	s-h
43	s	402	h	s-h
43	s	420	h	s-h
43	s	408	h	s-h
43	s	409	h	s-h
43	s	410	h	s-h
43	s	624	h	s-h
76	s	367	h	s-h
0	s	407	h	s-h
21	s	516	h	s-h
21	s	389	h	s-h
3	s	562	h	s-h
3	s	588	h	s-h
3	s	493	h	s-h
3	s	454	h	s-h
34	s	562	h	s-h
34	s	540	h	s-h
34	s	372	h	s-h
34	s	414	h	s-h
34	s	375	h	s-h
34	s	460	h	s-h
34	s	376	h	s-h
34	s	385	h	s-h
34	s	588	h	s-h
34	s	398	h	s-h
34	s	493	h	s-h
34	s	424	h	s-h
34	s	541	h	s-h
34	s	454	h	s-h
34	s	370	h	s-h
34	s	462	h	s-h
34	s	431	h	s-h
34	s	406	h	s-h
20	s	562	h	s-h
20	s	540	h	s-h
20	s	588	h	s-h
20	s	493	h	s-h
20	s	541	h	s-h
20	s	454	h	s-h
20	s	370	h	s-h
191	s	375	h	s-h
191	s	549	h	s-h
191	s	440	h	s-h
191	s	726	h	s-h
191	s	655	h	s-h
191	s	565	h	s-h
100	s	846	h	s-h
111	s	846	h	s-h
193	s	379	h	s-h
193	s	486	h	s-h
193	s	427	h	s-h
193	s	399	h	s-h
193	s	400	h	s-h
193	s	513	h	s-h
193	s	698	h	s-h
193	s	398	h	s-h
193	s	607	h	s-h
193	s	366	h	s-h
193	s	490	h	s-h
193	s	408	h	s-h
193	s	409	h	s-h
193	s	410	h	s-h
65	s	429	h	s-h
65	s	444	h	s-h
65	s	446	h	s-h
65	s	377	h	s-h
8	s	589	h	s-h
161	s	443	h	s-h
161	s	447	h	s-h
36	s	732	h	s-h
36	s	787	h	s-h
36	s	733	h	s-h
0	s	787	h	s-h
108	s	847	h	s-h
108	s	514	h	s-h
26	s	847	h	s-h
26	s	514	h	s-h
93	s	666	h	s-h
133	s	780	h	s-h
133	s	504	h	s-h
133	s	519	h	s-h
133	s	420	h	s-h
133	s	490	h	s-h
133	s	408	h	s-h
133	s	410	h	s-h
43	s	460	h	s-h
43	s	655	h	s-h
43	s	682	h	s-h
43	s	746	h	s-h
43	s	848	h	s-h
43	s	462	h	s-h
20	s	368	h	s-h
20	s	472	h	s-h
20	s	655	h	s-h
20	s	746	h	s-h
20	s	848	h	s-h
66	s	520	h	s-h
66	s	495	h	s-h
66	s	426	h	s-h
94	s	562	h	s-h
94	s	511	h	s-h
94	s	540	h	s-h
94	s	667	h	s-h
94	s	573	h	s-h
94	s	460	h	s-h
94	s	433	h	s-h
94	s	529	h	s-h
94	s	427	h	s-h
94	s	496	h	s-h
94	s	531	h	s-h
94	s	849	h	s-h
94	s	472	h	s-h
94	s	435	h	s-h
94	s	551	h	s-h
94	s	665	h	s-h
94	s	700	h	s-h
94	s	420	h	s-h
94	s	541	h	s-h
94	s	637	h	s-h
94	s	471	h	s-h
94	s	574	h	s-h
94	s	462	h	s-h
94	s	819	h	s-h
161	s	562	h	s-h
161	s	511	h	s-h
161	s	540	h	s-h
161	s	392	h	s-h
161	s	642	h	s-h
161	s	667	h	s-h
161	s	573	h	s-h
161	s	460	h	s-h
161	s	433	h	s-h
161	s	529	h	s-h
161	s	427	h	s-h
161	s	496	h	s-h
161	s	531	h	s-h
161	s	849	h	s-h
161	s	472	h	s-h
161	s	435	h	s-h
161	s	428	h	s-h
161	s	551	h	s-h
161	s	401	h	s-h
161	s	665	h	s-h
161	s	547	h	s-h
161	s	700	h	s-h
161	s	420	h	s-h
161	s	541	h	s-h
161	s	637	h	s-h
161	s	471	h	s-h
161	s	574	h	s-h
161	s	462	h	s-h
161	s	819	h	s-h
35	s	562	h	s-h
35	s	511	h	s-h
35	s	667	h	s-h
35	s	460	h	s-h
35	s	433	h	s-h
35	s	529	h	s-h
35	s	531	h	s-h
35	s	849	h	s-h
35	s	472	h	s-h
35	s	435	h	s-h
35	s	551	h	s-h
35	s	665	h	s-h
35	s	700	h	s-h
35	s	637	h	s-h
35	s	574	h	s-h
35	s	462	h	s-h
35	s	819	h	s-h
35	s	447	h	s-h
5	s	667	h	s-h
5	s	573	h	s-h
5	s	849	h	s-h
5	s	665	h	s-h
5	s	574	h	s-h
5	s	819	h	s-h
153	s	376	h	s-h
153	s	741	h	s-h
153	s	480	h	s-h
153	s	850	h	s-h
153	s	410	h	s-h
110	s	666	h	s-h
16	s	666	h	s-h
8	s	708	h	s-h
8	s	429	h	s-h
8	s	531	h	s-h
8	s	851	h	s-h
8	s	444	h	s-h
8	s	536	h	s-h
8	s	438	h	s-h
8	s	447	h	s-h
17	s	478	h	s-h
56	s	508	h	s-h
56	s	463	h	s-h
56	s	486	h	s-h
56	s	487	h	s-h
56	s	531	h	s-h
56	s	763	h	s-h
56	s	519	h	s-h
56	s	364	h	s-h
56	s	541	h	s-h
14	s	508	h	s-h
14	s	486	h	s-h
14	s	487	h	s-h
14	s	531	h	s-h
14	s	763	h	s-h
14	s	364	h	s-h
359	s	433	h	s-h
359	s	486	h	s-h
359	s	763	h	s-h
359	s	519	h	s-h
194	s	508	h	s-h
194	s	540	h	s-h
194	s	484	h	s-h
194	s	463	h	s-h
194	s	375	h	s-h
194	s	433	h	s-h
194	s	486	h	s-h
194	s	487	h	s-h
194	s	531	h	s-h
194	s	763	h	s-h
194	s	519	h	s-h
194	s	364	h	s-h
194	s	490	h	s-h
194	s	541	h	s-h
194	s	408	h	s-h
194	s	454	h	s-h
194	s	409	h	s-h
194	s	410	h	s-h
0	s	486	h	s-h
0	s	763	h	s-h
40	s	478	h	s-h
98	s	852	h	s-h
73	s	443	h	s-h
110	s	369	h	s-h
110	s	470	h	s-h
110	s	436	h	s-h
110	s	495	h	s-h
110	s	377	h	s-h
79	s	853	h	s-h
41	s	853	h	s-h
6	s	413	h	s-h
98	s	427	h	s-h
98	s	472	h	s-h
101	s	540	h	s-h
101	s	854	h	s-h
101	s	732	h	s-h
101	s	643	h	s-h
101	s	520	h	s-h
101	s	795	h	s-h
101	s	733	h	s-h
101	s	541	h	s-h
30	s	611	h	s-h
24	s	360	h	s-h
24	s	562	h	s-h
24	s	461	h	s-h
24	s	456	h	s-h
24	s	399	h	s-h
24	s	546	h	s-h
24	s	519	h	s-h
24	s	715	h	s-h
24	s	366	h	s-h
24	s	699	h	s-h
24	s	536	h	s-h
24	s	584	h	s-h
24	s	635	h	s-h
97	s	360	h	s-h
97	s	441	h	s-h
97	s	825	h	s-h
24	s	451	h	s-h
24	s	693	h	s-h
24	s	694	h	s-h
158	s	397	h	s-h
0	s	578	h	s-h
169	s	411	h	s-h
169	s	445	h	s-h
3	s	427	h	s-h
195	s	511	h	s-h
195	s	375	h	s-h
195	s	529	h	s-h
195	s	376	h	s-h
195	s	745	h	s-h
195	s	599	h	s-h
195	s	684	h	s-h
16	s	571	h	s-h
65	s	703	h	s-h
65	s	517	h	s-h
65	s	395	h	s-h
65	s	524	h	s-h
14	s	726	h	s-h
14	s	474	h	s-h
156	s	461	h	s-h
156	s	487	h	s-h
156	s	427	h	s-h
156	s	449	h	s-h
156	s	417	h	s-h
156	s	588	h	s-h
156	s	619	h	s-h
16	s	619	h	s-h
101	s	476	h	s-h
101	s	504	h	s-h
101	s	567	h	s-h
101	s	377	h	s-h
6	s	519	h	s-h
6	s	541	h	s-h
35	s	718	h	s-h
35	s	461	h	s-h
35	s	519	h	s-h
196	s	540	h	s-h
196	s	718	h	s-h
196	s	461	h	s-h
196	s	376	h	s-h
196	s	449	h	s-h
196	s	451	h	s-h
196	s	519	h	s-h
196	s	541	h	s-h
41	s	471	h	s-h
36	s	444	h	s-h
113	s	383	h	s-h
113	s	371	h	s-h
113	s	414	h	s-h
113	s	469	h	s-h
113	s	478	h	s-h
113	s	451	h	s-h
113	s	545	h	s-h
113	s	417	h	s-h
113	s	465	h	s-h
113	s	643	h	s-h
113	s	466	h	s-h
113	s	587	h	s-h
113	s	443	h	s-h
113	s	467	h	s-h
113	s	495	h	s-h
103	s	450	h	s-h
103	s	516	h	s-h
103	s	772	h	s-h
90	s	382	h	s-h
90	s	507	h	s-h
90	s	366	h	s-h
90	s	802	h	s-h
90	s	446	h	s-h
90	s	515	h	s-h
120	s	382	h	s-h
120	s	366	h	s-h
120	s	802	h	s-h
120	s	446	h	s-h
120	s	515	h	s-h
359	s	504	h	s-h
153	s	415	h	s-h
153	s	493	h	s-h
153	s	454	h	s-h
30	s	507	h	s-h
39	s	521	h	s-h
39	s	476	h	s-h
39	s	571	h	s-h
39	s	367	h	s-h
6	s	571	h	s-h
197	s	375	h	s-h
197	s	567	h	s-h
197	s	772	h	s-h
197	s	427	h	s-h
197	s	437	h	s-h
197	s	539	h	s-h
197	s	438	h	s-h
0	s	855	h	s-h
0	s	509	h	s-h
0	s	469	h	s-h
0	s	544	h	s-h
0	s	451	h	s-h
0	s	545	h	s-h
0	s	732	h	s-h
0	s	401	h	s-h
0	s	643	h	s-h
0	s	520	h	s-h
0	s	587	h	s-h
0	s	387	h	s-h
0	s	733	h	s-h
0	s	499	h	s-h
0	s	687	h	s-h
0	s	378	h	s-h
36	s	651	h	s-h
36	s	746	h	s-h
6	s	537	h	s-h
6	s	722	h	s-h
6	s	834	h	s-h
53	s	373	h	s-h
53	s	535	h	s-h
51	s	415	h	s-h
43	s	588	h	s-h
40	s	856	h	s-h
40	s	486	h	s-h
40	s	583	h	s-h
18	s	463	h	s-h
18	s	856	h	s-h
18	s	486	h	s-h
18	s	440	h	s-h
18	s	570	h	s-h
18	s	408	h	s-h
18	s	370	h	s-h
18	s	760	h	s-h
23	s	468	h	s-h
101	s	446	h	s-h
19	s	446	h	s-h
5	s	660	h	s-h
5	s	661	h	s-h
198	s	383	h	s-h
198	s	660	h	s-h
198	s	432	h	s-h
198	s	522	h	s-h
198	s	375	h	s-h
198	s	376	h	s-h
198	s	441	h	s-h
198	s	551	h	s-h
198	s	401	h	s-h
198	s	661	h	s-h
198	s	438	h	s-h
198	s	421	h	s-h
198	s	378	h	s-h
26	s	562	h	s-h
26	s	540	h	s-h
26	s	429	h	s-h
26	s	480	h	s-h
26	s	551	h	s-h
26	s	519	h	s-h
26	s	541	h	s-h
26	s	637	h	s-h
26	s	445	h	s-h
8	s	732	h	s-h
8	s	565	h	s-h
8	s	418	h	s-h
8	s	733	h	s-h
54	s	420	h	s-h
57	s	440	h	s-h
57	s	420	h	s-h
199	s	375	h	s-h
199	s	368	h	s-h
199	s	417	h	s-h
199	s	387	h	s-h
199	s	436	h	s-h
199	s	377	h	s-h
199	s	426	h	s-h
5	s	740	h	s-h
41	s	669	h	s-h
41	s	551	h	s-h
41	s	553	h	s-h
5	s	669	h	s-h
5	s	553	h	s-h
79	s	372	h	s-h
79	s	746	h	s-h
1	s	746	h	s-h
16	s	498	h	s-h
15	s	575	h	s-h
15	s	604	h	s-h
50	s	784	h	s-h
50	s	750	h	s-h
53	s	750	h	s-h
79	s	519	h	s-h
79	s	724	h	s-h
20	s	724	h	s-h
40	s	399	h	s-h
40	s	795	h	s-h
54	s	516	h	s-h
54	s	538	h	s-h
54	s	480	h	s-h
5	s	523	h	s-h
24	s	511	h	s-h
24	s	846	h	s-h
48	s	388	h	s-h
77	s	388	h	s-h
200	s	383	h	s-h
200	s	392	h	s-h
200	s	476	h	s-h
200	s	384	h	s-h
200	s	376	h	s-h
200	s	428	h	s-h
200	s	473	h	s-h
200	s	475	h	s-h
43	s	507	h	s-h
43	s	563	h	s-h
180	s	382	h	s-h
11	s	454	h	s-h
66	s	399	h	s-h
10	s	479	h	s-h
10	s	576	h	s-h
126	s	392	h	s-h
126	s	583	h	s-h
126	s	431	h	s-h
116	s	410	h	s-h
53	s	390	h	s-h
14	s	644	h	s-h
119	s	557	h	s-h
119	s	441	h	s-h
119	s	644	h	s-h
16	s	612	h	s-h
121	s	484	h	s-h
121	s	414	h	s-h
121	s	485	h	s-h
121	s	450	h	s-h
121	s	560	h	s-h
121	s	857	h	s-h
121	s	434	h	s-h
121	s	400	h	s-h
121	s	393	h	s-h
121	s	436	h	s-h
121	s	623	h	s-h
121	s	495	h	s-h
90	s	468	h	s-h
90	s	443	h	s-h
90	s	644	h	s-h
90	s	397	h	s-h
90	s	484	h	s-h
90	s	375	h	s-h
90	s	427	h	s-h
90	s	561	h	s-h
90	s	448	h	s-h
90	s	480	h	s-h
90	s	551	h	s-h
90	s	401	h	s-h
90	s	390	h	s-h
90	s	541	h	s-h
90	s	637	h	s-h
90	s	839	h	s-h
120	s	484	h	s-h
120	s	427	h	s-h
120	s	561	h	s-h
120	s	448	h	s-h
120	s	480	h	s-h
120	s	551	h	s-h
120	s	541	h	s-h
120	s	637	h	s-h
120	s	839	h	s-h
5	s	841	h	s-h
5	s	550	h	s-h
5	s	630	h	s-h
67	s	440	h	s-h
67	s	655	h	s-h
89	s	440	h	s-h
89	s	655	h	s-h
89	s	386	h	s-h
89	s	431	h	s-h
89	s	406	h	s-h
49	s	385	h	s-h
1	s	405	h	s-h
66	s	482	h	s-h
98	s	537	h	s-h
98	s	372	h	s-h
98	s	398	h	s-h
98	s	612	h	s-h
16	s	611	h	s-h
16	s	467	h	s-h
127	s	435	h	s-h
127	s	385	h	s-h
127	s	517	h	s-h
127	s	666	h	s-h
127	s	395	h	s-h
127	s	444	h	s-h
60	s	393	h	s-h
60	s	447	h	s-h
17	s	443	h	s-h
126	s	420	h	s-h
30	s	562	h	s-h
36	s	369	h	s-h
36	s	671	h	s-h
41	s	369	h	s-h
41	s	398	h	s-h
41	s	671	h	s-h
103	s	368	h	s-h
103	s	369	h	s-h
103	s	427	h	s-h
103	s	398	h	s-h
103	s	671	h	s-h
153	s	571	h	s-h
153	s	419	h	s-h
66	s	571	h	s-h
66	s	419	h	s-h
24	s	373	h	s-h
24	s	781	h	s-h
24	s	446	h	s-h
359	s	455	h	s-h
10	s	468	h	s-h
53	s	531	h	s-h
13	s	504	h	s-h
13	s	433	h	s-h
13	s	531	h	s-h
175	s	507	h	s-h
0	s	858	h	s-h
0	s	859	h	s-h
103	s	413	h	s-h
103	s	467	h	s-h
103	s	524	h	s-h
14	s	413	h	s-h
14	s	470	h	s-h
14	s	467	h	s-h
104	s	479	h	s-h
104	s	413	h	s-h
104	s	576	h	s-h
104	s	470	h	s-h
104	s	401	h	s-h
104	s	443	h	s-h
104	s	467	h	s-h
104	s	524	h	s-h
76	s	477	h	s-h
76	s	743	h	s-h
359	s	826	h	s-h
359	s	695	h	s-h
359	s	560	h	s-h
359	s	827	h	s-h
359	s	435	h	s-h
359	s	603	h	s-h
359	s	604	h	s-h
113	s	411	h	s-h
113	s	384	h	s-h
113	s	542	h	s-h
98	s	525	h	s-h
98	s	400	h	s-h
6	s	386	h	s-h
14	s	369	h	s-h
4	s	369	h	s-h
4	s	447	h	s-h
76	s	406	h	s-h
66	s	484	h	s-h
0	s	802	h	s-h
11	s	370	h	s-h
18	s	485	h	s-h
18	s	591	h	s-h
18	s	420	h	s-h
18	s	490	h	s-h
18	s	410	h	s-h
98	s	669	h	s-h
98	s	485	h	s-h
98	s	486	h	s-h
98	s	591	h	s-h
98	s	420	h	s-h
98	s	490	h	s-h
98	s	410	h	s-h
20	s	591	h	s-h
5	s	510	h	s-h
200	s	392	h	s-h
200	s	368	h	s-h
200	s	461	h	s-h
200	s	376	h	s-h
200	s	427	h	s-h
200	s	449	h	s-h
200	s	398	h	s-h
200	s	366	h	s-h
200	s	370	h	s-h
124	s	562	h	s-h
124	s	392	h	s-h
124	s	364	h	s-h
124	s	385	h	s-h
124	s	419	h	s-h
18	s	402	h	s-h
75	s	402	h	s-h
359	s	402	h	s-h
359	s	453	h	s-h
20	s	521	h	s-h
20	s	411	h	s-h
20	s	453	h	s-h
20	s	390	h	s-h
85	s	396	h	s-h
27	s	536	h	s-h
27	s	454	h	s-h
27	s	431	h	s-h
27	s	377	h	s-h
24	s	612	h	s-h
201	s	606	h	s-h
201	s	361	h	s-h
201	s	860	h	s-h
201	s	829	h	s-h
201	s	709	h	s-h
201	s	582	h	s-h
70	s	452	h	s-h
3	s	571	h	s-h
3	s	687	h	s-h
4	s	366	h	s-h
4	s	635	h	s-h
1	s	521	h	s-h
1	s	545	h	s-h
203	s	562	h	s-h
203	s	392	h	s-h
203	s	461	h	s-h
203	s	744	h	s-h
203	s	514	h	s-h
24	s	559	h	s-h
24	s	441	h	s-h
24	s	805	h	s-h
24	s	395	h	s-h
24	s	623	h	s-h
53	s	521	h	s-h
10	s	706	h	s-h
10	s	434	h	s-h
10	s	615	h	s-h
47	s	435	h	s-h
47	s	491	h	s-h
73	s	392	h	s-h
73	s	385	h	s-h
59	s	367	h	s-h
185	s	415	h	s-h
185	s	375	h	s-h
185	s	416	h	s-h
185	s	401	h	s-h
185	s	398	h	s-h
185	s	419	h	s-h
185	s	405	h	s-h
56	s	572	h	s-h
56	s	374	h	s-h
56	s	666	h	s-h
53	s	362	h	s-h
53	s	572	h	s-h
53	s	374	h	s-h
53	s	666	h	s-h
116	s	362	h	s-h
116	s	572	h	s-h
116	s	374	h	s-h
116	s	666	h	s-h
359	s	678	h	s-h
5	s	634	h	s-h
8	s	372	h	s-h
8	s	384	h	s-h
8	s	583	h	s-h
80	s	522	h	s-h
80	s	468	h	s-h
80	s	529	h	s-h
80	s	427	h	s-h
80	s	480	h	s-h
80	s	564	h	s-h
40	s	522	h	s-h
40	s	529	h	s-h
40	s	564	h	s-h
26	s	861	h	s-h
26	s	682	h	s-h
36	s	555	h	s-h
36	s	539	h	s-h
58	s	555	h	s-h
204	s	504	h	s-h
204	s	375	h	s-h
204	s	829	h	s-h
204	s	385	h	s-h
204	s	588	h	s-h
204	s	398	h	s-h
204	s	424	h	s-h
204	s	454	h	s-h
204	s	397	h	s-h
80	s	862	h	s-h
80	s	414	h	s-h
80	s	863	h	s-h
80	s	461	h	s-h
5	s	862	h	s-h
5	s	863	h	s-h
205	s	417	h	s-h
16	s	469	h	s-h
16	s	544	h	s-h
16	s	465	h	s-h
16	s	466	h	s-h
16	s	587	h	s-h
43	s	360	h	s-h
43	s	479	h	s-h
43	s	576	h	s-h
43	s	445	h	s-h
43	s	454	h	s-h
56	s	376	h	s-h
56	s	449	h	s-h
56	s	393	h	s-h
56	s	385	h	s-h
56	s	421	h	s-h
35	s	399	h	s-h
35	s	393	h	s-h
71	s	414	h	s-h
71	s	375	h	s-h
71	s	376	h	s-h
71	s	449	h	s-h
71	s	399	h	s-h
71	s	400	h	s-h
71	s	393	h	s-h
71	s	385	h	s-h
71	s	454	h	s-h
71	s	421	h	s-h
24	s	658	h	s-h
24	s	864	h	s-h
119	s	383	h	s-h
119	s	445	h	s-h
119	s	367	h	s-h
63	s	445	h	s-h
81	s	762	h	s-h
81	s	536	h	s-h
81	s	367	h	s-h
10	s	762	h	s-h
10	s	536	h	s-h
3	s	706	h	s-h
4	s	706	h	s-h
36	s	432	h	s-h
36	s	402	h	s-h
36	s	421	h	s-h
206	s	440	h	s-h
206	s	445	h	s-h
5	s	808	h	s-h
5	s	644	h	s-h
58	s	500	h	s-h
58	s	435	h	s-h
79	s	452	h	s-h
75	s	533	h	s-h
180	s	476	h	s-h
180	s	372	h	s-h
180	s	376	h	s-h
180	s	655	h	s-h
180	s	398	h	s-h
180	s	498	h	s-h
180	s	409	h	s-h
180	s	426	h	s-h
207	s	455	h	s-h
207	s	467	h	s-h
10	s	372	h	s-h
93	s	504	h	s-h
93	s	407	h	s-h
175	s	461	h	s-h
175	s	449	h	s-h
175	s	434	h	s-h
175	s	385	h	s-h
175	s	588	h	s-h
175	s	386	h	s-h
175	s	431	h	s-h
175	s	405	h	s-h
67	s	434	h	s-h
14	s	608	h	s-h
110	s	376	h	s-h
110	s	451	h	s-h
101	s	644	h	s-h
50	s	401	h	s-h
60	s	476	h	s-h
60	s	567	h	s-h
60	s	387	h	s-h
60	s	390	h	s-h
60	s	438	h	s-h
60	s	524	h	s-h
79	s	361	h	s-h
79	s	763	h	s-h
79	s	766	h	s-h
16	s	763	h	s-h
16	s	766	h	s-h
44	s	368	h	s-h
44	s	549	h	s-h
44	s	424	h	s-h
44	s	438	h	s-h
107	s	414	h	s-h
107	s	368	h	s-h
107	s	478	h	s-h
107	s	376	h	s-h
107	s	549	h	s-h
107	s	424	h	s-h
80	s	476	h	s-h
80	s	414	h	s-h
80	s	368	h	s-h
80	s	478	h	s-h
80	s	376	h	s-h
80	s	549	h	s-h
5	s	557	h	s-h
23	s	615	h	s-h
14	s	599	h	s-h
5	s	370	h	s-h
155	s	383	h	s-h
155	s	460	h	s-h
155	s	538	h	s-h
155	s	655	h	s-h
155	s	389	h	s-h
155	s	462	h	s-h
155	s	608	h	s-h
155	s	397	h	s-h
30	s	383	h	s-h
30	s	460	h	s-h
30	s	538	h	s-h
30	s	440	h	s-h
30	s	655	h	s-h
30	s	389	h	s-h
30	s	462	h	s-h
30	s	608	h	s-h
30	s	397	h	s-h
35	s	586	h	s-h
185	s	549	h	s-h
185	s	417	h	s-h
185	s	519	h	s-h
185	s	420	h	s-h
185	s	408	h	s-h
60	s	511	h	s-h
60	s	376	h	s-h
79	s	439	h	s-h
79	s	442	h	s-h
79	s	638	h	s-h
79	s	639	h	s-h
16	s	439	h	s-h
16	s	442	h	s-h
16	s	638	h	s-h
16	s	639	h	s-h
36	s	589	h	s-h
36	s	616	h	s-h
36	s	403	h	s-h
36	s	730	h	s-h
36	s	588	h	s-h
36	s	517	h	s-h
36	s	535	h	s-h
23	s	589	h	s-h
23	s	616	h	s-h
23	s	403	h	s-h
23	s	707	h	s-h
23	s	730	h	s-h
23	s	726	h	s-h
23	s	588	h	s-h
23	s	517	h	s-h
23	s	632	h	s-h
23	s	535	h	s-h
23	s	426	h	s-h
14	s	589	h	s-h
14	s	707	h	s-h
14	s	730	h	s-h
14	s	588	h	s-h
14	s	535	h	s-h
16	s	589	h	s-h
16	s	616	h	s-h
16	s	707	h	s-h
16	s	730	h	s-h
16	s	726	h	s-h
16	s	517	h	s-h
16	s	535	h	s-h
0	s	588	h	s-h
0	s	535	h	s-h
13	s	448	h	s-h
116	s	546	h	s-h
13	s	546	h	s-h
13	s	503	h	s-h
130	s	476	h	s-h
116	s	387	h	s-h
116	s	406	h	s-h
43	s	367	h	s-h
115	s	375	h	s-h
115	s	429	h	s-h
115	s	431	h	s-h
106	s	557	h	s-h
106	s	708	h	s-h
106	s	520	h	s-h
106	s	865	h	s-h
106	s	377	h	s-h
5	s	469	h	s-h
5	s	670	h	s-h
5	s	732	h	s-h
5	s	514	h	s-h
123	s	601	h	s-h
123	s	731	h	s-h
123	s	707	h	s-h
123	s	362	h	s-h
123	s	428	h	s-h
123	s	495	h	s-h
123	s	426	h	s-h
16	s	378	h	s-h
208	s	460	h	s-h
208	s	450	h	s-h
208	s	400	h	s-h
208	s	393	h	s-h
208	s	462	h	s-h
23	s	576	h	s-h
4	s	411	h	s-h
4	s	443	h	s-h
4	s	471	h	s-h
94	s	373	h	s-h
107	s	866	h	s-h
77	s	479	h	s-h
77	s	441	h	s-h
77	s	471	h	s-h
77	s	593	h	s-h
77	s	438	h	s-h
77	s	421	h	s-h
77	s	747	h	s-h
80	s	373	h	s-h
4	s	498	h	s-h
4	s	408	h	s-h
4	s	426	h	s-h
198	s	480	h	s-h
198	s	507	h	s-h
198	s	640	h	s-h
198	s	566	h	s-h
118	s	372	h	s-h
118	s	414	h	s-h
118	s	375	h	s-h
118	s	376	h	s-h
118	s	513	h	s-h
118	s	398	h	s-h
118	s	563	h	s-h
169	s	372	h	s-h
169	s	414	h	s-h
169	s	376	h	s-h
169	s	513	h	s-h
169	s	563	h	s-h
83	s	460	h	s-h
83	s	368	h	s-h
83	s	404	h	s-h
83	s	507	h	s-h
83	s	462	h	s-h
121	s	360	h	s-h
121	s	609	h	s-h
94	s	434	h	s-h
94	s	726	h	s-h
94	s	397	h	s-h
94	s	378	h	s-h
77	s	434	h	s-h
77	s	726	h	s-h
130	s	508	h	s-h
130	s	415	h	s-h
130	s	658	h	s-h
130	s	549	h	s-h
35	s	867	h	s-h
14	s	580	h	s-h
14	s	651	h	s-h
35	s	369	h	s-h
35	s	498	h	s-h
35	s	426	h	s-h
78	s	521	h	s-h
78	s	415	h	s-h
78	s	404	h	s-h
78	s	385	h	s-h
78	s	746	h	s-h
78	s	405	h	s-h
43	s	459	h	s-h
43	s	805	h	s-h
44	s	459	h	s-h
44	s	805	h	s-h
44	s	594	h	s-h
13	s	459	h	s-h
13	s	805	h	s-h
13	s	594	h	s-h
48	s	611	h	s-h
116	s	411	h	s-h
116	s	449	h	s-h
116	s	611	h	s-h
116	s	367	h	s-h
116	s	635	h	s-h
71	s	388	h	s-h
71	s	378	h	s-h
54	s	628	h	s-h
54	s	635	h	s-h
10	s	628	h	s-h
10	s	662	h	s-h
48	s	628	h	s-h
48	s	662	h	s-h
359	s	628	h	s-h
359	s	662	h	s-h
121	s	579	h	s-h
121	s	611	h	s-h
121	s	868	h	s-h
121	s	583	h	s-h
121	s	424	h	s-h
121	s	426	h	s-h
121	s	378	h	s-h
5	s	446	h	s-h
67	s	363	h	s-h
67	s	365	h	s-h
6	s	363	h	s-h
24	s	361	h	s-h
26	s	369	h	s-h
73	s	437	h	s-h
73	s	564	h	s-h
10	s	507	h	s-h
48	s	441	h	s-h
48	s	507	h	s-h
48	s	542	h	s-h
48	s	446	h	s-h
58	s	428	h	s-h
58	s	444	h	s-h
58	s	447	h	s-h
111	s	427	h	s-h
111	s	588	h	s-h
111	s	454	h	s-h
111	s	370	h	s-h
359	s	701	h	s-h
115	s	578	h	s-h
115	s	583	h	s-h
115	s	437	h	s-h
115	s	474	h	s-h
115	s	438	h	s-h
115	s	495	h	s-h
14	s	485	h	s-h
54	s	456	h	s-h
54	s	533	h	s-h
54	s	408	h	s-h
47	s	533	h	s-h
23	s	546	h	s-h
23	s	533	h	s-h
23	s	420	h	s-h
209	s	869	h	s-h
209	s	467	h	s-h
209	s	490	h	s-h
120	s	435	h	s-h
120	s	640	h	s-h
58	s	601	h	s-h
58	s	723	h	s-h
58	s	588	h	s-h
58	s	366	h	s-h
58	s	499	h	s-h
58	s	839	h	s-h
58	s	724	h	s-h
8	s	722	h	s-h
8	s	601	h	s-h
8	s	723	h	s-h
8	s	588	h	s-h
8	s	366	h	s-h
8	s	499	h	s-h
8	s	839	h	s-h
8	s	724	h	s-h
53	s	426	h	s-h
10	s	472	h	s-h
69	s	472	h	s-h
69	s	593	h	s-h
54	s	504	h	s-h
54	s	487	h	s-h
41	s	446	h	s-h
210	s	360	h	s-h
210	s	375	h	s-h
210	s	376	h	s-h
210	s	428	h	s-h
210	s	572	h	s-h
53	s	846	h	s-h
47	s	509	h	s-h
100	s	509	h	s-h
210	s	476	h	s-h
210	s	375	h	s-h
210	s	384	h	s-h
210	s	368	h	s-h
210	s	449	h	s-h
210	s	440	h	s-h
210	s	507	h	s-h
210	s	398	h	s-h
210	s	387	h	s-h
210	s	406	h	s-h
359	s	655	h	s-h
68	s	428	h	s-h
68	s	443	h	s-h
68	s	424	h	s-h
68	s	644	h	s-h
35	s	599	h	s-h
76	s	540	h	s-h
76	s	460	h	s-h
76	s	433	h	s-h
76	s	451	h	s-h
76	s	531	h	s-h
76	s	546	h	s-h
76	s	517	h	s-h
76	s	657	h	s-h
76	s	462	h	s-h
359	s	517	h	s-h
359	s	657	h	s-h
110	s	540	h	s-h
110	s	460	h	s-h
110	s	433	h	s-h
110	s	546	h	s-h
110	s	517	h	s-h
110	s	657	h	s-h
110	s	462	h	s-h
0	s	657	h	s-h
66	s	540	h	s-h
66	s	433	h	s-h
66	s	517	h	s-h
66	s	657	h	s-h
211	s	431	h	s-h
154	s	431	h	s-h
36	s	463	h	s-h
36	s	870	h	s-h
36	s	386	h	s-h
